QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,Product_SK,PRODUCTCODE,Customer_SK,COUNTRY,DEALSIZE
27,100,3,4283.01,Shipped,3,7,2004,Classic Cars,151,280,S12_3148,280,USA,Medium
27,100,6,4364.82,Shipped,3,8,2004,Classic Cars,151,281,S12_3148,281,USA,Medium
24,100,9,4242.24,Shipped,3,9,2004,Classic Cars,151,282,S12_3148,282,Italy,Medium
34,100,14,4982.7,Shipped,4,10,2004,Classic Cars,151,283,S12_3148,283,UK,Medium
46,100,6,6393.54,Shipped,4,10,2004,Classic Cars,151,284,S12_3148,284,Denmark,Medium
27,54.33,1,1466.91,Shipped,4,11,2004,Classic Cars,151,285,S12_3148,285,USA,Small
33,100,11,4059.33,Shipped,4,11,2004,Classic Cars,151,286,S12_3148,286,France,Medium
47,100,4,4801.52,Shipped,4,11,2004,Classic Cars,151,287,S12_3148,287,Spain,Medium
49,55.34,5,2711.66,Shipped,4,12,2004,Classic Cars,151,288,S12_3148,288,Spain,Small
40,100,4,5862,Shipped,1,1,2005,Classic Cars,151,289,S12_3148,289,Japan,Medium
37,100,11,4071.85,Shipped,1,2,2005,Classic Cars,151,290,S12_3148,290,USA,Medium
47,100,3,8236.75,Shipped,2,5,2005,Classic Cars,151,291,S12_3148,291,USA,Large
45,100,4,6130.35,Shipped,1,3,2003,Classic Cars,117,292,S12_3380,292,Philippines,Medium
37,99.82,8,3693.34,Shipped,2,5,2003,Classic Cars,117,293,S12_3380,293,France,Medium
48,100,5,6031.68,Shipped,3,7,2003,Classic Cars,117,294,S12_3380,294,USA,Medium
31,100,5,3494.94,Shipped,3,9,2003,Classic Cars,117,295,S12_3380,295,USA,Medium
46,100,6,5294.14,Shipped,4,10,2003,Classic Cars,117,296,S12_3380,296,USA,Medium
47,100,4,5464.69,Shipped,4,11,2003,Classic Cars,117,297,S12_3380,297,Austria,Medium
28,100,12,2860.76,Shipped,4,11,2003,Classic Cars,117,298,S12_3380,298,Norway,Small
40,100,1,5590,Shipped,4,11,2003,Classic Cars,117,299,S12_3380,299,Germany,Medium
20,100,6,2254.8,Shipped,4,12,2003,Classic Cars,117,300,S12_3380,300,Spain,Small
39,100,16,4946.76,Shipped,1,1,2004,Classic Cars,117,301,S12_3380,301,Spain,Medium
25,99.82,7,2495.5,Shipped,1,2,2004,Classic Cars,117,302,S12_3380,302,Switzerland,Small
29,100,1,3167.38,Shipped,2,4,2004,Classic Cars,117,303,S12_3380,303,Denmark,Medium
22,100,11,2402.84,Cancelled,2,6,2004,Classic Cars,117,304,S12_3380,304,UK,Small
22,100,12,2454.54,Shipped,3,7,2004,Classic Cars,117,305,S12_3380,305,Italy,Small
47,100,1,5464.69,Shipped,3,8,2004,Classic Cars,117,306,S12_3380,306,USA,Medium
45,100,10,4756.5,Shipped,3,8,2004,Classic Cars,117,307,S12_3380,307,Switzerland,Medium
29,100,3,3984.6,Shipped,4,10,2003,Classic Cars,117,308,S12_3380,308,Germany,Medium
24,100,8,3100.32,Shipped,4,10,2004,Classic Cars,117,309,S12_3380,309,Germany,Medium
35,100,1,4850.3,Shipped,4,11,2004,Classic Cars,117,310,S12_3380,310,Sweden,Medium
46,83.63,13,3846.98,Shipped,4,11,2004,Classic Cars,117,311,S12_3380,311,USA,Medium
44,95.93,1,4220.92,Shipped,4,11,2004,Classic Cars,117,312,S12_3380,312,Austria,Medium
34,96.73,4,3288.82,Shipped,1,1,2005,Classic Cars,117,313,S12_3380,313,Finland,Medium
35,100,1,3987.2,Shipped,1,2,2005,Classic Cars,117,314,S12_3380,314,USA,Medium
25,72.38,6,1809.5,Shipped,1,3,2005,Classic Cars,117,315,S12_3380,315,Sweden,Small
10,100,11,1092.2,Shipped,2,5,2005,Classic Cars,117,316,S12_3380,316,Austria,Small
29,100,14,4566.05,Shipped,1,2,2003,Classic Cars,173,317,S12_3891,317,Denmark,Medium
39,100,8,5938.14,Shipped,2,4,2003,Classic Cars,173,318,S12_3891,318,Singapore,Medium
42,100,1,8138.76,Shipped,2,6,2003,Classic Cars,173,319,S12_3891,319,USA,Large
46,100,11,9470.94,Shipped,3,8,2003,Classic Cars,173,320,S12_3891,320,USA,Large
49,100,10,7036.89,Shipped,3,9,2003,Classic Cars,173,321,S12_3891,321,Spain,Large
27,100,2,5559.03,Shipped,4,10,2003,Classic Cars,173,322,S12_3891,322,Singapore,Medium
50,100,1,7872.5,Shipped,4,11,2003,Classic Cars,173,323,S12_3891,323,Italy,Large
43,100,12,7886.2,Shipped,4,11,2003,Classic Cars,173,324,S12_3891,324,USA,Large
38,100,4,7232.16,Shipped,4,11,2003,Classic Cars,173,325,S12_3891,325,USA,Large
20,100,12,3114.4,Shipped,1,1,2004,Classic Cars,173,326,S12_3891,326,France,Medium
27,100,1,5045.22,Shipped,1,2,2004,Classic Cars,173,327,S12_3891,327,Ireland,Medium
49,100,1,6952.12,Shipped,1,3,2004,Classic Cars,173,328,S12_3891,328,Spain,Medium
27,100,1,4157.73,Shipped,2,5,2004,Classic Cars,173,329,S12_3891,329,Finland,Medium
39,100,1,7962.24,Shipped,3,7,2004,Classic Cars,173,330,S12_3891,330,USA,Large
24,100,4,3778.8,Shipped,3,8,2004,Classic Cars,173,331,S12_3891,331,USA,Medium
45,100,7,8253,Shipped,3,9,2004,Classic Cars,173,332,S12_3891,332,Italy,Large
20,100,12,3633.4,Shipped,4,10,2004,Classic Cars,173,333,S12_3891,333,UK,Medium
36,100,4,6913.8,Shipped,4,10,2004,Classic Cars,173,334,S12_3891,334,Denmark,Medium
24,100,1,2583.6,Shipped,4,11,2004,Classic Cars,173,335,S12_3891,335,Norway,Small
49,63.38,1,3105.62,Shipped,4,11,2004,Classic Cars,173,336,S12_3891,336,France,Medium
26,100,10,4408.56,Shipped,4,12,2004,Classic Cars,173,337,S12_3891,337,USA,Medium
49,62.09,5,3042.41,Shipped,4,12,2004,Classic Cars,173,338,S12_3891,338,France,Medium
34,100,1,5941.5,Shipped,1,1,2005,Classic Cars,173,339,S12_3891,339,Japan,Medium
34,95.35,12,3241.9,Shipped,1,2,2005,Classic Cars,173,340,S12_3891,340,USA,Medium
33,100,3,6109.29,Shipped,1,3,2005,Classic Cars,173,341,S12_3891,341,USA,Medium
22,100,1,3387.78,Shipped,2,5,2005,Classic Cars,173,342,S12_3891,342,USA,Medium
39,89.38,7,3485.82,Shipped,1,3,2003,Classic Cars,79,343,S12_3990,343,Philippines,Medium
32,63.84,11,2042.88,Shipped,2,5,2003,Classic Cars,79,344,S12_3990,344,France,Small
24,75.01,8,1800.24,Shipped,3,7,2003,Classic Cars,79,345,S12_3990,345,USA,Small
21,63.84,8,1340.64,Shipped,3,9,2003,Classic Cars,79,346,S12_3990,346,USA,Small
24,73.42,3,1762.08,Shipped,4,10,2003,Classic Cars,79,347,S12_3990,347,USA,Small
36,63.84,3,2298.24,Shipped,4,11,2003,Classic Cars,79,348,S12_3990,348,Australia,Small
20,81.4,15,1628,Shipped,4,11,2003,Classic Cars,79,349,S12_3990,349,Norway,Small
30,64.64,4,1939.2,Shipped,4,11,2003,Classic Cars,79,350,S12_3990,350,Germany,Small
44,82.99,9,3651.56,Shipped,4,12,2003,Classic Cars,79,351,S12_3990,351,Spain,Medium
28,92.57,3,2591.96,Shipped,1,1,2004,Classic Cars,79,352,S12_3990,352,France,Small
37,77.41,10,2864.17,Shipped,1,2,2004,Classic Cars,79,353,S12_3990,353,Switzerland,Small
20,74.21,4,1484.2,Shipped,2,4,2004,Classic Cars,79,354,S12_3990,354,Denmark,Small
25,90.17,14,2254.25,Cancelled,2,6,2004,Classic Cars,79,355,S12_3990,355,UK,Small
35,76.61,15,2681.35,Shipped,3,7,2004,Classic Cars,79,356,S12_3990,356,Italy,Small
38,83.79,4,3184.02,Shipped,3,8,2004,Classic Cars,79,357,S12_3990,357,USA,Medium
41,69.43,13,2846.63,Shipped,3,8,2004,Classic Cars,79,358,S12_3990,358,Switzerland,Small
22,76.61,6,1685.42,Shipped,4,10,2003,Classic Cars,79,359,S12_3990,359,Germany,Small
49,81.4,11,3988.6,Shipped,4,10,2004,Classic Cars,79,360,S12_3990,360,Germany,Medium
38,73.42,4,2789.96,Shipped,4,11,2004,Classic Cars,79,361,S12_3990,361,Sweden,Small
33,100,14,3607.56,Shipped,4,11,2004,Classic Cars,79,362,S12_3990,362,USA,Medium
36,93.56,10,3368.16,Shipped,4,11,2004,Classic Cars,79,363,S12_3990,363,Austria,Medium
34,81.62,5,2775.08,Shipped,1,1,2005,Classic Cars,79,364,S12_3990,364,Finland,Small
24,67.83,5,1627.92,Shipped,1,2,2005,Classic Cars,79,365,S12_3990,365,Finland,Small
36,70.26,7,2529.36,Shipped,1,3,2005,Classic Cars,79,366,S12_3990,366,Sweden,Small
34,90.17,14,3065.78,Shipped,2,5,2005,Classic Cars,79,367,S12_3990,367,Austria,Medium
41,100,9,4615.78,Shipped,1,1,2003,Trucks and Buses,118,368,S12_4473,368,Spain,Medium
46,100,5,5723.78,Shipped,2,4,2003,Trucks and Buses,118,369,S12_4473,369,USA,Medium
24,100,11,2559.6,Shipped,2,6,2003,Trucks and Buses,118,370,S12_4473,370,USA,Small
21,100,5,2140.11,Shipped,3,8,2003,Trucks and Buses,118,371,S12_4473,371,Finland,Small
24,100,3,3327.6,Shipped,3,9,2003,Trucks and Buses,118,372,S12_4473,372,Finland,Medium
48,100,12,6825.6,Shipped,4,10,2003,Trucks and Buses,118,373,S12_4473,373,Singapore,Medium
26,100,1,3543.28,Shipped,4,11,2003,Trucks and Buses,118,374,S12_4473,374,UK,Medium
37,100,6,4516.22,Shipped,4,11,2003,Trucks and Buses,118,375,S12_4473,375,Spain,Medium
49,100,6,6445.46,Shipped,4,11,2003,Trucks and Buses,118,376,S12_4473,376,USA,Medium
34,99.54,7,3384.36,Shipped,4,12,2003,Trucks and Buses,118,377,S12_4473,377,USA,Medium
48,100,2,4891.68,Shipped,1,2,2004,Trucks and Buses,118,378,S12_4473,378,USA,Medium
36,100,1,4521.96,Shipped,1,3,2004,Trucks and Buses,118,379,S12_4473,379,USA,Medium
46,100,5,5069.66,Shipped,2,5,2004,Trucks and Buses,118,380,S12_4473,380,Spain,Medium
46,100,4,6541.2,Shipped,2,6,2004,Trucks and Buses,118,381,S12_4473,381,Singapore,Medium
31,97.17,5,3012.27,Shipped,3,7,2004,Trucks and Buses,118,382,S12_4473,382,USA,Medium
41,100,1,5247.18,Shipped,3,8,2004,Trucks and Buses,118,383,S12_4473,383,USA,Medium
21,100,8,2214.87,Shipped,3,9,2004,Trucks and Buses,118,384,S12_4473,384,USA,Small
38,100,5,4773.18,Shipped,4,10,2004,Trucks and Buses,118,385,S12_4473,385,USA,Medium
45,100,14,6185.7,Shipped,4,10,2004,Trucks and Buses,118,386,S12_4473,386,Denmark,Medium
26,58.38,7,1517.88,Shipped,4,11,2004,Trucks and Buses,118,387,S12_4473,387,USA,Small
38,100,3,6372.6,Shipped,4,11,2004,Trucks and Buses,118,388,S12_4473,388,France,Medium
48,100,9,5232.96,Shipped,4,12,2004,Trucks and Buses,118,389,S12_4473,389,USA,Medium
42,64.16,9,2694.72,Shipped,4,12,2004,Trucks and Buses,118,390,S12_4473,390,Spain,Small
49,35.71,4,1749.79,Shipped,1,1,2005,Trucks and Buses,118,391,S12_4473,391,USA,Small
32,66.58,13,2130.56,Shipped,1,2,2005,Trucks and Buses,118,392,S12_4473,392,USA,Small
54,100,5,5951.34,Shipped,2,5,2005,Trucks and Buses,118,393,S12_4473,393,Spain,Medium
33,100,4,4692.6,In Process,2,5,2005,Trucks and Buses,118,394,S12_4473,394,France,Medium
36,100,3,3731.04,Shipped,1,3,2003,Classic Cars,115,395,S12_4675,395,Philippines,Medium
20,100,7,2142,Shipped,2,5,2003,Classic Cars,115,396,S12_4675,396,France,Small
29,97.89,4,2838.81,Shipped,3,7,2003,Classic Cars,115,397,S12_4675,397,USA,Small
33,97.89,4,3230.37,Shipped,3,9,2003,Classic Cars,115,398,S12_4675,398,USA,Medium
50,100,5,5182,Shipped,4,10,2003,Classic Cars,115,399,S12_4675,399,USA,Medium
41,100,3,4391.1,Shipped,4,11,2003,Classic Cars,115,400,S12_4675,400,Austria,Medium
36,100,11,4477.32,Shipped,4,11,2003,Classic Cars,115,401,S12_4675,401,Norway,Medium
27,100,16,3544.56,Shipped,4,11,2003,Classic Cars,115,402,S12_4675,402,USA,Medium
47,100,5,5195.85,Shipped,4,12,2003,Classic Cars,115,403,S12_4675,403,Spain,Medium
33,100,15,4180.44,Shipped,1,1,2004,Classic Cars,115,404,S12_4675,404,Spain,Medium
21,100,6,2684.43,Shipped,1,2,2004,Classic Cars,115,405,S12_4675,405,Switzerland,Small
21,93.28,5,1958.88,Shipped,2,4,2004,Classic Cars,115,406,S12_4675,406,Finland,Small
41,100,10,4910.57,Cancelled,2,6,2004,Classic Cars,115,407,S12_4675,407,UK,Medium
40,100,11,4468.4,Shipped,3,7,2004,Classic Cars,115,408,S12_4675,408,Italy,Medium
28,100,1,3127.88,Shipped,3,8,2004,Classic Cars,115,409,S12_4675,409,Singapore,Medium
23,100,9,2675.13,Shipped,3,8,2004,Classic Cars,115,410,S12_4675,410,Switzerland,Small
23,100,2,2807.61,Shipped,4,10,2003,Classic Cars,115,411,S12_4675,411,Germany,Small
25,100,7,2504.75,Shipped,4,10,2004,Classic Cars,115,412,S12_4675,412,Germany,Small
24,100,15,2984.88,Shipped,4,11,2004,Classic Cars,115,413,S12_4675,413,USA,Small
39,64.74,15,2524.86,Shipped,4,11,2004,Classic Cars,115,414,S12_4675,414,USA,Small
55,75.2,7,4136,Shipped,4,11,2004,Classic Cars,115,415,S12_4675,415,Austria,Medium
46,88.45,6,4068.7,Shipped,1,1,2005,Classic Cars,115,416,S12_4675,416,Finland,Medium
50,100,1,5182,Shipped,1,2,2005,Classic Cars,115,417,S12_4675,417,Finland,Medium
47,100,8,5243.79,Shipped,1,3,2005,Classic Cars,115,418,S12_4675,418,Sweden,Medium
97,93.28,5,9048.16,Shipped,2,4,2005,Classic Cars,115,419,S12_4675,419,France,Large
32,100,10,3832.64,Shipped,2,5,2005,Classic Cars,115,420,S12_4675,420,Austria,Medium
35,100,10,3920,Shipped,1,1,2003,Trucks and Buses,116,421,S18_1097,421,Norway,Medium
49,100,4,4916.66,Shipped,1,3,2003,Trucks and Buses,116,422,S18_1097,422,USA,Medium
38,100,10,3857,Shipped,2,5,2003,Trucks and Buses,116,423,S18_1097,423,Spain,Medium
32,100,10,4181.44,Shipped,3,7,2003,Trucks and Buses,116,424,S18_1097,424,USA,Medium
34,100,7,4641,Shipped,3,9,2003,Trucks and Buses,116,425,S18_1097,425,Singapore,Medium
36,99.17,8,3570.12,Resolved,4,10,2003,Trucks and Buses,116,426,S18_1097,426,Austria,Medium
48,93.34,3,4480.32,Shipped,4,11,2003,Trucks and Buses,116,427,S18_1097,427,Australia,Medium
21,96.84,7,2033.64,Shipped,4,11,2003,Trucks and Buses,116,428,S18_1097,428,USA,Small
21,93.34,10,1960.14,Shipped,4,11,2003,Trucks and Buses,116,429,S18_1097,429,France,Small
34,100,5,3966.78,Shipped,4,12,2003,Trucks and Buses,116,430,S18_1097,430,Canada,Medium
46,100,2,5152,Shipped,1,1,2004,Trucks and Buses,116,431,S18_1097,431,USA,Medium
32,100,1,3360,Shipped,1,3,2004,Trucks and Buses,116,432,S18_1097,432,USA,Medium
29,100,8,3451,Shipped,2,5,2004,Trucks and Buses,116,433,S18_1097,433,USA,Medium
41,100,5,5453,Shipped,2,6,2004,Trucks and Buses,116,434,S18_1097,434,Japan,Medium
43,96.84,8,4164.12,Shipped,3,7,2004,Trucks and Buses,116,435,S18_1097,435,Australia,Medium
24,100,1,2800.08,Shipped,3,8,2004,Trucks and Buses,116,436,S18_1097,436,Italy,Small
41,100,10,4687.94,Shipped,3,9,2004,Trucks and Buses,116,437,S18_1097,437,Sweden,Medium
46,98,5,4508,Shipped,4,10,2004,Trucks and Buses,116,438,S18_1097,438,France,Medium
32,100,2,4181.44,Shipped,4,10,2004,Trucks and Buses,116,439,S18_1097,439,USA,Medium
22,100,10,2251.04,Shipped,4,11,2004,Trucks and Buses,116,440,S18_1097,440,USA,Small
29,40.25,7,1167.25,Shipped,4,11,2004,Trucks and Buses,116,441,S18_1097,441,USA,Small
42,49.6,5,2083.2,Shipped,4,11,2004,Trucks and Buses,116,442,S18_1097,442,Australia,Small
39,98,1,3822,Shipped,4,12,2004,Trucks and Buses,116,443,S18_1097,443,USA,Medium
27,100,1,3911.49,Shipped,1,1,2005,Trucks and Buses,116,444,S18_1097,444,Australia,Medium
48,98,2,4704,Shipped,1,2,2005,Trucks and Buses,116,445,S18_1097,445,USA,Medium
29,85.1,10,2467.9,Shipped,1,3,2005,Trucks and Buses,116,446,S18_1097,446,Australia,Small
27,100,8,3213,Shipped,2,5,2005,Trucks and Buses,116,447,S18_1097,447,Canada,Medium
54,100,5,7182,In Process,2,5,2005,Trucks and Buses,116,448,S18_1097,448,Spain,Large
26,100,4,4379.18,Shipped,1,3,2003,Classic Cars,141,449,S18_1129,449,USA,Medium
34,100,2,5004.8,Shipped,2,5,2003,Classic Cars,141,450,S18_1129,450,France,Medium
25,100,2,3644.75,Shipped,3,7,2003,Classic Cars,141,451,S18_1129,451,France,Medium
23,100,13,2702.04,Shipped,3,9,2003,Classic Cars,141,452,S18_1129,452,Australia,Small
28,100,12,3764.88,Shipped,4,10,2003,Classic Cars,141,453,S18_1129,453,Denmark,Medium
35,100,2,4508,Shipped,4,11,2003,Classic Cars,141,454,S18_1129,454,Canada,Medium
44,100,6,5418.16,Shipped,4,11,2003,Classic Cars,141,455,S18_1129,455,Norway,Medium
22,100,11,3300.66,Shipped,4,11,2003,Classic Cars,141,456,S18_1129,456,USA,Medium
42,100,17,6182.4,Shipped,4,12,2003,Classic Cars,141,457,S18_1129,457,USA,Medium
29,100,10,4186.73,Shipped,1,1,2004,Classic Cars,141,458,S18_1129,458,Spain,Medium
32,100,1,4529.28,Shipped,1,2,2004,Classic Cars,141,459,S18_1129,459,Switzerland,Medium
41,100,3,5628.89,Shipped,2,4,2004,Classic Cars,141,460,S18_1129,460,Japan,Medium
26,100,5,3054.48,Cancelled,2,6,2004,Classic Cars,141,461,S18_1129,461,UK,Medium
21,100,6,2526.51,Shipped,3,7,2004,Classic Cars,141,462,S18_1129,462,Italy,Small
34,100,6,4667.86,Shipped,3,8,2004,Classic Cars,141,463,S18_1129,463,USA,Medium
41,100,4,6499.32,Shipped,3,8,2004,Classic Cars,141,464,S18_1129,464,Switzerland,Medium
37,100,8,5917.78,Shipped,4,10,2003,Classic Cars,141,465,S18_1129,465,Norway,Medium
37,100,2,6231.91,Shipped,4,10,2004,Classic Cars,141,466,S18_1129,466,Germany,Medium
41,100,10,5803.14,Shipped,4,11,2004,Classic Cars,141,467,S18_1129,467,USA,Medium
46,100,6,6434.02,Shipped,4,11,2004,Classic Cars,141,468,S18_1129,468,USA,Medium
40,100,2,6454.4,Shipped,4,11,2004,Classic Cars,141,469,S18_1129,469,Australia,Medium
43,97.6,8,4196.8,Shipped,4,12,2004,Classic Cars,141,470,S18_1129,470,France,Medium
30,87.06,1,2611.8,Shipped,1,1,2005,Classic Cars,141,471,S18_1129,471,USA,Small
35,100,2,5895.05,Shipped,1,2,2005,Classic Cars,141,472,S18_1129,472,Finland,Medium
36,93.77,14,3375.72,Shipped,1,3,2005,Classic Cars,141,473,S18_1129,473,USA,Medium
61,100,3,8374.69,Disputed,2,4,2005,Classic Cars,141,474,S18_1129,474,Denmark,Large
38,100,5,4464.24,Shipped,2,5,2005,Classic Cars,141,475,S18_1129,475,Austria,Medium
39,100,2,4808.31,Shipped,1,1,2003,Vintage Cars,102,476,S18_1342,476,USA,Medium
33,99.66,6,3288.78,Shipped,1,3,2003,Vintage Cars,102,477,S18_1342,477,USA,Medium
32,100,1,3254.72,Shipped,2,5,2003,Vintage Cars,102,478,S18_1342,478,Australia,Medium
31,100,7,3184.94,Shipped,3,7,2003,Vintage Cars,102,479,S18_1342,479,Australia,Medium
50,100,4,5907.5,Shipped,3,9,2003,Vintage Cars,102,480,S18_1342,480,USA,Medium
48,91.44,2,4389.12,Shipped,4,10,2003,Vintage Cars,102,481,S18_1342,481,USA,Medium
43,100,6,5036.16,Shipped,4,11,2003,Vintage Cars,102,482,S18_1342,482,Italy,Medium
25,87.33,3,2183.25,Shipped,4,11,2003,Vintage Cars,102,483,S18_1342,483,USA,Small
28,100,7,3106.88,Shipped,4,11,2003,Vintage Cars,102,484,S18_1342,484,Australia,Medium
36,100,2,3735.72,Shipped,4,12,2003,Vintage Cars,102,485,S18_1342,485,Spain,Medium
27,89.38,10,2413.26,Shipped,1,1,2004,Vintage Cars,102,486,S18_1342,486,USA,Small
25,100,3,2953.75,Shipped,1,3,2004,Vintage Cars,102,487,S18_1342,487,France,Small
40,100,7,4684.8,Shipped,2,4,2004,Vintage Cars,102,488,S18_1342,488,Spain,Medium
34,95.55,2,3248.7,Shipped,2,6,2004,Vintage Cars,102,489,S18_1342,489,Denmark,Medium
50,100,9,5239.5,Shipped,3,8,2004,Vintage Cars,102,490,S18_1342,490,Italy,Medium
38,100,2,4567.98,Shipped,3,9,2004,Vintage Cars,102,491,S18_1342,491,Norway,Medium
37,95.55,13,3535.35,Shipped,4,10,2004,Vintage Cars,102,492,S18_1342,492,France,Medium
43,89.38,10,3843.34,Shipped,4,10,2004,Vintage Cars,102,493,S18_1342,493,USA,Medium
43,86.3,14,3710.9,Shipped,4,11,2004,Vintage Cars,102,494,S18_1342,494,USA,Medium
46,95.13,15,4375.98,Shipped,4,11,2004,Vintage Cars,102,495,S18_1342,495,UK,Medium
42,36.11,3,1516.62,Shipped,4,11,2004,Vintage Cars,102,496,S18_1342,496,USA,Small
50,50.18,9,2509,Shipped,4,12,2004,Vintage Cars,102,497,S18_1342,497,France,Small
44,100,8,9240.44,Shipped,1,1,2005,Vintage Cars,102,498,S18_1342,498,USA,Large
27,93.16,13,2515.32,Shipped,1,2,2005,Vintage Cars,102,499,S18_1342,499,Spain,Small
35,100,2,5548.9,Shipped,1,3,2005,Vintage Cars,102,500,S18_1342,500,Australia,Medium
51,95.55,2,4873.05,In Process,2,5,2005,Vintage Cars,102,501,S18_1342,501,USA,Medium
41,50.14,1,2055.74,Shipped,1,1,2003,Vintage Cars,53,502,S18_1367,502,USA,Small
48,49.06,5,2354.88,Shipped,1,3,2003,Vintage Cars,53,503,S18_1367,503,USA,Small
42,54.99,17,2309.58,Shipped,2,5,2003,Vintage Cars,53,504,S18_1367,504,Spain,Small
49,43.13,6,2113.37,Shipped,3,7,2003,Vintage Cars,53,505,S18_1367,505,Australia,Small
30,58.22,3,1746.6,Shipped,3,9,2003,Vintage Cars,53,506,S18_1367,506,USA,Small
45,51.21,1,2304.45,Shipped,4,10,2003,Vintage Cars,53,507,S18_1367,507,USA,Small
48,44.21,5,2122.08,Shipped,4,11,2003,Vintage Cars,53,508,S18_1367,508,Italy,Small
32,54.45,2,1742.4,Shipped,4,11,2003,Vintage Cars,53,509,S18_1367,509,USA,Small
46,53.37,6,2455.02,Shipped,4,11,2003,Vintage Cars,53,510,S18_1367,510,Australia,Small
48,63.61,1,3053.28,Shipped,4,12,2003,Vintage Cars,53,511,S18_1367,511,Spain,Medium
33,43.13,9,1423.29,Shipped,1,1,2004,Vintage Cars,53,512,S18_1367,512,USA,Small
31,48.52,2,1504.12,Shipped,1,3,2004,Vintage Cars,53,513,S18_1367,513,France,Small
20,58.22,6,1164.4,Shipped,2,4,2004,Vintage Cars,53,514,S18_1367,514,Spain,Small
29,51.75,1,1500.75,Shipped,2,6,2004,Vintage Cars,53,515,S18_1367,515,Denmark,Small
27,57.68,8,1557.36,Shipped,3,8,2004,Vintage Cars,53,516,S18_1367,516,Italy,Small
24,56.07,1,1345.68,Shipped,3,9,2004,Vintage Cars,53,517,S18_1367,517,Norway,Small
37,48.52,12,1795.24,Shipped,4,10,2004,Vintage Cars,53,518,S18_1367,518,France,Small
25,44.21,9,1105.25,Shipped,4,10,2004,Vintage Cars,53,519,S18_1367,519,USA,Small
41,57.68,5,2364.88,Shipped,4,11,2004,Vintage Cars,53,520,S18_1367,520,USA,Small
27,89.89,16,2427.03,Shipped,4,11,2004,Vintage Cars,53,521,S18_1367,521,UK,Small
21,58.95,7,1237.95,Shipped,4,11,2004,Vintage Cars,53,522,S18_1367,522,Australia,Small
22,72.41,6,1593.02,Shipped,4,12,2004,Vintage Cars,53,523,S18_1367,523,France,Small
32,98.63,7,3156.16,Shipped,1,1,2005,Vintage Cars,53,524,S18_1367,524,USA,Medium
25,52.83,9,1320.75,Shipped,1,2,2005,Vintage Cars,53,525,S18_1367,525,USA,Small
42,100,3,4998,Shipped,1,3,2005,Vintage Cars,53,526,S18_1367,526,Australia,Medium
25,51.75,1,1293.75,In Process,2,5,2005,Vintage Cars,53,527,S18_1367,527,USA,Small
37,100,16,5433.08,Shipped,1,3,2003,Classic Cars,124,528,S18_1589,528,UK,Medium
26,100,2,3073.72,Shipped,2,5,2003,Classic Cars,124,529,S18_1589,529,France,Medium
44,99.55,2,4380.2,Shipped,3,7,2003,Classic Cars,124,530,S18_1589,530,France,Medium
47,100,9,5848.68,Shipped,3,9,2003,Classic Cars,124,531,S18_1589,531,Australia,Medium
43,100,8,6153.73,Shipped,4,10,2003,Classic Cars,124,532,S18_1589,532,Denmark,Medium
42,100,6,4965.24,Shipped,4,11,2003,Classic Cars,124,533,S18_1589,533,USA,Medium
42,100,2,5435.64,Shipped,4,11,2003,Classic Cars,124,534,S18_1589,534,Norway,Medium
29,100,7,4258.36,Shipped,4,11,2003,Classic Cars,124,535,S18_1589,535,USA,Medium
40,100,13,4032,Shipped,4,12,2003,Classic Cars,124,536,S18_1589,536,USA,Medium
38,100,6,4492.36,Shipped,1,1,2004,Classic Cars,124,537,S18_1589,537,Spain,Medium
38,100,4,4161.38,Shipped,1,2,2004,Classic Cars,124,538,S18_1589,538,USA,Medium
21,100,11,2508.66,Shipped,2,4,2004,Classic Cars,124,539,S18_1589,539,France,Small
24,100,1,3374.88,Cancelled,2,6,2004,Classic Cars,124,540,S18_1589,540,UK,Medium
36,100,2,5196.6,Shipped,3,7,2004,Classic Cars,124,541,S18_1589,541,Italy,Medium
23,100,2,2604.52,Shipped,3,8,2004,Classic Cars,124,542,S18_1589,542,USA,Small
20,100,14,2936.8,Shipped,3,9,2004,Classic Cars,124,543,S18_1589,543,Singapore,Small
32,100,4,3424.64,Shipped,4,10,2003,Classic Cars,124,544,S18_1589,544,Norway,Medium
29,100,9,2923.2,Shipped,4,10,2004,Classic Cars,124,545,S18_1589,545,Spain,Small
44,100,6,4489.76,Shipped,4,11,2004,Classic Cars,124,546,S18_1589,546,USA,Medium
44,100,14,4849.24,Shipped,4,11,2004,Classic Cars,124,547,S18_1589,547,USA,Medium
36,100,4,5848.92,Shipped,4,11,2004,Classic Cars,124,548,S18_1589,548,France,Medium
49,56.3,1,2758.7,Resolved,1,1,2005,Classic Cars,124,549,S18_1589,549,USA,Small
34,42.64,5,1449.76,Shipped,1,2,2005,Classic Cars,124,550,S18_1589,550,Spain,Small
59,100,11,7048.14,On Hold,2,4,2005,Classic Cars,124,551,S18_1589,551,USA,Large
37,100,1,5202.94,Shipped,2,5,2005,Classic Cars,124,552,S18_1589,552,Austria,Medium
